GEO_ID,NAME,S2201_C01_001E,S2201_C01_002E,S2201_C01_003E,S2201_C01_004E,S2201_C01_005E,S2201_C01_006E,S2201_C01_007E,S2201_C01_008E,S2201_C01_009E,S2201_C01_010E,S2201_C01_011E,S2201_C01_012E,S2201_C01_013E,S2201_C01_014E,S2201_C01_015E,S2201_C01_016E,S2201_C01_017E,S2201_C01_018E,S2201_C01_019E,S2201_C01_020E,S2201_C01_021E,S2201_C01_022E,S2201_C01_023E,S2201_C01_024E,S2201_C01_025E,S2201_C01_026E,S2201_C01_027E,S2201_C01_028E,S2201_C01_029E,S2201_C01_030E,S2201_C01_031E,S2201_C01_032E,S2201_C01_033E,S2201_C01_034E,S2201_C01_035E,S2201_C01_036E,S2201_C01_037E,S2201_C01_038E,S2201_C02_001E,S2201_C02_002E,S2201_C02_003E,S2201_C02_004E,S2201_C02_005E,S2201_C02_006E,S2201_C02_007E,S2201_C02_008E,S2201_C02_009E,S2201_C02_010E,S2201_C02_011E,S2201_C02_012E,S2201_C02_013E,S2201_C02_014E,S2201_C02_015E,S2201_C02_016E,S2201_C02_017E,S2201_C02_018E,S2201_C02_019E,S2201_C02_020E,S2201_C02_021E,S2201_C02_022E,S2201_C02_023E,S2201_C02_024E,S2201_C02_025E,S2201_C02_026E,S2201_C02_027E,S2201_C02_028E,S2201_C02_029E,S2201_C02_030E,S2201_C02_031E,S2201_C02_032E,S2201_C02_033E,S2201_C02_034E,S2201_C02_035E,S2201_C02_036E,S2201_C02_037E,S2201_C02_038E,S2201_C03_001E,S2201_C03_002E,S2201_C03_003E,S2201_C03_004E,S2201_C03_005E,S2201_C03_006E,S2201_C03_007E,S2201_C03_008E,S2201_C03_009E,S2201_C03_010E,S2201_C03_011E,S2201_C03_012E,S2201_C03_013E,S2201_C03_014E,S2201_C03_015E,S2201_C03_016E,S2201_C03_017E,S2201_C03_018E,S2201_C03_019E,S2201_C03_020E,S2201_C03_021E,S2201_C03_022E,S2201_C03_023E,S2201_C03_024E,S2201_C03_025E,S2201_C03_026E,S2201_C03_027E,S2201_C03_028E,S2201_C03_029E,S2201_C03_030E,S2201_C03_031E,S2201_C03_032E,S2201_C03_033E,S2201_C03_034E,S2201_C03_035E,S2201_C03_036E,S2201_C03_037E,S2201_C03_038E,S2201_C04_001E,S2201_C04_002E,S2201_C04_003E,S2201_C04_004E,S2201_C04_005E,S2201_C04_006E,S2201_C04_007E,S2201_C04_008E,S2201_C04_009E,S2201_C04_010E,S2201_C04_011E,S2201_C04_012E,S2201_C04_013E,S2201_C04_014E,S2201_C04_015E,S2201_C04_016E,S2201_C04_017E,S2201_C04_018E,S2201_C04_019E,S2201_C04_020E,S2201_C04_021E,S2201_C04_022E,S2201_C04_023E,S2201_C04_024E,S2201_C04_025E,S2201_C04_026E,S2201_C04_027E,S2201_C04_028E,S2201_C04_029E,S2201_C04_030E,S2201_C04_031E,S2201_C04_032E,S2201_C04_033E,S2201_C04_034E,S2201_C04_035E,S2201_C04_036E,S2201_C04_037E,S2201_C04_038E,S2201_C05_001E,S2201_C05_002E,S2201_C05_003E,S2201_C05_004E,S2201_C05_005E,S2201_C05_006E,S2201_C05_007E,S2201_C05_008E,S2201_C05_009E,S2201_C05_010E,S2201_C05_011E,S2201_C05_012E,S2201_C05_013E,S2201_C05_014E,S2201_C05_015E,S2201_C05_016E,S2201_C05_017E,S2201_C05_018E,S2201_C05_019E,S2201_C05_020E,S2201_C05_021E,S2201_C05_022E,S2201_C05_023E,S2201_C05_024E,S2201_C05_025E,S2201_C05_026E,S2201_C05_027E,S2201_C05_028E,S2201_C05_029E,S2201_C05_030E,S2201_C05_031E,S2201_C05_032E,S2201_C05_033E,S2201_C05_034E,S2201_C05_035E,S2201_C05_036E,S2201_C05_037E,S2201_C05_038E,S2201_C06_001E,S2201_C06_002E,S2201_C06_003E,S2201_C06_004E,S2201_C06_005E,S2201_C06_006E,S2201_C06_007E,S2201_C06_008E,S2201_C06_009E,S2201_C06_010E,S2201_C06_011E,S2201_C06_012E,S2201_C06_013E,S2201_C06_014E,S2201_C06_015E,S2201_C06_016E,S2201_C06_017E,S2201_C06_018E,S2201_C06_019E,S2201_C06_020E,S2201_C06_021E,S2201_C06_022E,S2201_C06_023E,S2201_C06_024E,S2201_C06_025E,S2201_C06_026E,S2201_C06_027E,S2201_C06_028E,S2201_C06_029E,S2201_C06_030E,S2201_C06_031E,S2201_C06_032E,S2201_C06_033E,S2201_C06_034E,S2201_C06_035E,S2201_C06_036E,S2201_C06_037E,S2201_C06_038E
1400000US42101034100,Census Tract 341; Philadelphia County; Pennsylvania,2685,982,1703,1293,354,47,307,1038,587,434,153,36,117,0,2098,859,201,11,190,1038,319,2366,698,1987,1971,157,0,266,0,187,104,205,1907,69623,1647,363,392,892,(X),36.6,63.4,48.2,13.2,1.8,11.4,38.7,21.9,16.2,5.7,1.3,4.4,0,78.1,32,7.5,0.4,7.1,38.7,11.9,88.1,26,74,73.4,5.8,0,9.9,0,7,3.9,7.6,71,(X),(X),22,23.8,54.2,485,135,350,149,48,22,26,288,120,98,22,22,0,0,365,51,26,0,26,288,275,210,193,292,209,65,0,123,0,19,69,0,209,-,197,29,19,149,18.1,27.8,72.2,30.7,9.9,4.5,5.4,59.4,24.7,20.2,4.5,4.5,0,0,75.3,10.5,5.4,0,5.4,59.4,56.7,43.3,39.8,60.2,43.1,13.4,0,25.4,0,3.9,14.2,0,43.1,(X),(X),14.7,9.6,75.6,2200,847,1353,1144,306,25,281,750,467,336,131,14,117,0,1733,808,175,11,164,750,44,2156,505,1695,1762,92,0,143,0,168,35,205,1698,70711,1450,334,373,743,81.9,38.5,61.5,52,13.9,1.1,12.8,34.1,21.2,15.3,6,0.6,5.3,0,78.8,36.7,8,0.5,7.5,34.1,2,98,23,77,80.1,4.2,0,6.5,0,7.6,1.6,9.3,77.2,(X),(X),23,25.7,51.2
1400000US42101034200,Census Tract 342; Philadelphia County; Pennsylvania,1720,956,764,616,356,68,288,748,459,206,253,54,199,0,1261,410,103,14,89,748,257,1463,617,1103,1302,279,0,44,0,6,89,73,1286,62686,972,135,504,333,(X),55.6,44.4,35.8,20.7,4,16.7,43.5,26.7,12,14.7,3.1,11.6,0,73.3,23.8,6,0.8,5.2,43.5,14.9,85.1,35.9,64.1,75.7,16.2,0,2.6,0,0.3,5.2,4.2,74.8,(X),(X),13.9,51.9,34.3,86,27,59,17,57,0,57,12,59,12,47,0,47,0,27,5,10,0,10,12,5,81,27,59,22,59,0,5,0,0,0,0,22,33883,74,0,62,12,5,31.4,68.6,19.8,66.3,0,66.3,14,68.6,14,54.7,0,54.7,0,31.4,5.8,11.6,0,11.6,14,5.8,94.2,31.4,68.6,25.6,68.6,0,5.8,0,0,0,0,25.6,(X),(X),0,83.8,16.2,1634,929,705,599,299,68,231,736,400,194,206,54,152,0,1234,405,93,14,79,736,252,1382,590,1044,1280,220,0,39,0,6,89,73,1264,63245,898,135,442,321,95,56.9,43.1,36.7,18.3,4.2,14.1,45,24.5,11.9,12.6,3.3,9.3,0,75.5,24.8,5.7,0.9,4.8,45,15.4,84.6,36.1,63.9,78.3,13.5,0,2.4,0,0.4,5.4,4.5,77.4,(X),(X),15,49.2,35.7
1400000US42101034400,Census Tract 344; Philadelphia County; Pennsylvania,3023,1508,1515,1819,470,55,415,734,778,446,316,43,273,16,2245,1373,154,12,142,718,93,2930,823,2200,2446,166,0,353,0,27,31,197,2289,106059,2289,195,901,1193,(X),49.9,50.1,60.2,15.5,1.8,13.7,24.3,25.7,14.8,10.5,1.4,9,0.5,74.3,45.4,5.1,0.4,4.7,23.8,3.1,96.9,27.2,72.8,80.9,5.5,0,11.7,0,0.9,1,6.5,75.7,(X),(X),8.5,39.4,52.1,228,81,147,73,108,0,108,47,144,36,108,0,108,0,84,37,0,0,0,47,56,172,155,73,154,56,0,18,0,0,0,0,154,27074,181,19,123,39,7.5,35.5,64.5,32,47.4,0,47.4,20.6,63.2,15.8,47.4,0,47.4,0,36.8,16.2,0,0,0,20.6,24.6,75.4,68,32,67.5,24.6,0,7.9,0,0,0,0,67.5,(X),(X),10.5,68,21.5,2795,1427,1368,1746,362,55,307,687,634,410,208,43,165,16,2161,1336,154,12,142,671,37,2758,668,2127,2292,110,0,335,0,27,31,197,2135,112440,2108,176,778,1154,92.5,51.1,48.9,62.5,13,2,11,24.6,22.7,14.7,7.4,1.5,5.9,0.6,77.3,47.8,5.5,0.4,5.1,24,1.3,98.7,23.9,76.1,82,3.9,0,12,0,1,1.1,7,76.4,(X),(X),8.3,36.9,54.7
1400000US42101034501,Census Tract 345.01; Philadelphia County; Pennsylvania,2382,1382,1000,855,225,32,193,1302,604,446,158,19,139,0,1778,409,67,13,54,1302,420,1962,601,1781,1661,247,0,295,0,90,89,151,1600,44094,1080,110,299,671,(X),58,42,35.9,9.4,1.3,8.1,54.7,25.4,18.7,6.6,0.8,5.8,0,74.6,17.2,2.8,0.5,2.3,54.7,17.6,82.4,25.2,74.8,69.7,10.4,0,12.4,0,3.8,3.7,6.3,67.2,(X),(X),10.2,27.7,62.1,625,223,402,366,77,0,77,182,317,256,61,0,61,0,308,110,16,0,16,182,246,379,214,411,459,15,0,53,0,37,61,70,426,28914,443,56,126,261,26.2,35.7,64.3,58.6,12.3,0,12.3,29.1,50.7,41,9.8,0,9.8,0,49.3,17.6,2.6,0,2.6,29.1,39.4,60.6,34.2,65.8,73.4,2.4,0,8.5,0,5.9,9.8,11.2,68.2,(X),(X),12.6,28.4,58.9,1757,1159,598,489,148,32,116,1120,287,190,97,19,78,0,1470,299,51,13,38,1120,174,1583,387,1370,1202,232,0,242,0,53,28,81,1174,65267,637,54,173,410,73.8,66,34,27.8,8.4,1.8,6.6,63.7,16.3,10.8,5.5,1.1,4.4,0,83.7,17,2.9,0.7,2.2,63.7,9.9,90.1,22,78,68.4,13.2,0,13.8,0,3,1.6,4.6,66.8,(X),(X),8.5,27.2,64.4
1400000US42101034502,Census Tract 345.02; Philadelphia County; Pennsylvania,2360,1109,1251,807,539,107,432,1014,700,306,394,88,306,0,1660,501,145,19,126,1014,223,2137,695,1665,1373,575,0,371,0,0,41,76,1297,55439,1346,262,546,538,(X),47,53,34.2,22.8,4.5,18.3,43,29.7,13,16.7,3.7,13,0,70.3,21.2,6.1,0.8,5.3,43,9.4,90.6,29.4,70.6,58.2,24.4,0,15.7,0,0,1.7,3.2,55,(X),(X),19.5,40.6,40,341,168,173,179,138,54,84,24,240,121,119,35,84,0,101,58,19,19,0,24,123,218,151,190,296,24,0,21,0,0,0,10,286,26776,317,133,129,55,14.4,49.3,50.7,52.5,40.5,15.8,24.6,7,70.4,35.5,34.9,10.3,24.6,0,29.6,17,5.6,5.6,0,7,36.1,63.9,44.3,55.7,86.8,7,0,6.2,0,0,0,2.9,83.9,(X),(X),42,40.7,17.4,2019,941,1078,628,401,53,348,990,460,185,275,53,222,0,1559,443,126,0,126,990,100,1919,544,1475,1077,551,0,350,0,0,41,66,1011,57055,1029,129,417,483,85.6,46.6,53.4,31.1,19.9,2.6,17.2,49,22.8,9.2,13.6,2.6,11,0,77.2,21.9,6.2,0,6.2,49,5,95,26.9,73.1,53.3,27.3,0,17.3,0,0,2,3.3,50.1,(X),(X),12.5,40.5,46.9
1400000US42101034600,Census Tract 346; Philadelphia County; Pennsylvania,1328,440,888,461,152,34,118,715,234,160,74,12,62,0,1094,301,78,22,56,715,128,1200,418,910,654,441,0,34,0,88,111,226,574,54737,613,16,223,374,(X),33.1,66.9,34.7,11.4,2.6,8.9,53.8,17.6,12,5.6,0.9,4.7,0,82.4,22.7,5.9,1.7,4.2,53.8,9.6,90.4,31.5,68.5,49.2,33.2,0,2.6,0,6.6,8.4,17,43.2,(X),(X),2.6,36.4,61,231,102,129,30,66,8,58,135,54,30,24,0,24,0,177,0,42,8,34,135,40,191,142,89,118,29,0,7,0,8,69,72,99,24671,96,8,38,50,17.4,44.2,55.8,13,28.6,3.5,25.1,58.4,23.4,13,10.4,0,10.4,0,76.6,0,18.2,3.5,14.7,58.4,17.3,82.7,61.5,38.5,51.1,12.6,0,3,0,3.5,29.9,31.2,42.9,(X),(X),8.3,39.6,52.1,1097,338,759,431,86,26,60,580,180,130,50,12,38,0,917,301,36,14,22,580,88,1009,276,821,536,412,0,27,0,80,42,154,475,62044,517,8,185,324,82.6,30.8,69.2,39.3,7.8,2.4,5.5,52.9,16.4,11.9,4.6,1.1,3.5,0,83.6,27.4,3.3,1.3,2,52.9,8,92,25.2,74.8,48.9,37.6,0,2.5,0,7.3,3.8,14,43.3,(X),(X),1.5,35.8,62.7
1400000US42101034701,Census Tract 347.01; Philadelphia County; Pennsylvania,2765,1424,1341,1188,505,186,319,1072,797,454,343,186,157,0,1968,734,162,0,162,1072,318,2447,930,1835,1687,488,32,413,0,98,47,257,1634,75765,1693,313,342,1038,(X),51.5,48.5,43,18.3,6.7,11.5,38.8,28.8,16.4,12.4,6.7,5.7,0,71.2,26.5,5.9,0,5.9,38.8,11.5,88.5,33.6,66.4,61,17.6,1.2,14.9,0,3.5,1.7,9.3,59.1,(X),(X),18.5,20.2,61.3,409,248,161,228,137,13,124,44,136,50,86,13,73,0,273,178,51,0,51,44,133,276,214,195,237,64,0,93,0,15,0,15,237,-,365,84,111,170,14.8,60.6,39.4,55.7,33.5,3.2,30.3,10.8,33.3,12.2,21,3.2,17.8,0,66.7,43.5,12.5,0,12.5,10.8,32.5,67.5,52.3,47.7,57.9,15.6,0,22.7,0,3.7,0,3.7,57.9,(X),(X),23,30.4,46.6,2356,1176,1180,960,368,173,195,1028,661,404,257,173,84,0,1695,556,111,0,111,1028,185,2171,716,1640,1450,424,32,320,0,83,47,242,1397,77111,1328,229,231,868,85.2,49.9,50.1,40.7,15.6,7.3,8.3,43.6,28.1,17.1,10.9,7.3,3.6,0,71.9,23.6,4.7,0,4.7,43.6,7.9,92.1,30.4,69.6,61.5,18,1.4,13.6,0,3.5,2,10.3,59.3,(X),(X),17.2,17.4,65.4
1400000US42101034702,Census Tract 347.02; Philadelphia County; Pennsylvania,1385,803,582,858,119,27,92,408,334,301,33,0,33,0,1051,557,86,27,59,408,80,1305,365,1020,1020,171,0,78,0,86,30,86,1020,100129,977,88,323,566,(X),58,42,61.9,8.6,1.9,6.6,29.5,24.1,21.7,2.4,0,2.4,0,75.9,40.2,6.2,1.9,4.3,29.5,5.8,94.2,26.4,73.6,73.6,12.3,0,5.6,0,6.2,2.2,6.2,73.6,(X),(X),9,33.1,57.9,76,37,39,55,12,12,0,9,20,20,0,0,0,0,56,35,12,12,0,9,20,56,35,41,41,9,0,0,0,19,7,19,41,68289,67,0,29,38,5.5,48.7,51.3,72.4,15.8,15.8,0,11.8,26.3,26.3,0,0,0,0,73.7,46.1,15.8,15.8,0,11.8,26.3,73.7,46.1,53.9,53.9,11.8,0,0,0,25,9.2,25,53.9,(X),(X),0,43.3,56.7,1309,766,543,803,107,15,92,399,314,281,33,0,33,0,995,522,74,15,59,399,60,1249,330,979,979,162,0,78,0,67,23,67,979,100761,910,88,294,528,94.5,58.5,41.5,61.3,8.2,1.1,7,30.5,24,21.5,2.5,0,2.5,0,76,39.9,5.7,1.1,4.5,30.5,4.6,95.4,25.2,74.8,74.8,12.4,0,6,0,5.1,1.8,5.1,74.8,(X),(X),9.7,32.3,58
1400000US42101034801,Census Tract 348.01; Philadelphia County; Pennsylvania,2097,974,1123,818,421,166,255,858,548,389,159,58,101,0,1549,429,262,108,154,858,239,1858,526,1571,1846,54,0,85,0,35,77,139,1754,65673,1239,163,351,725,(X),46.4,53.6,39,20.1,7.9,12.2,40.9,26.1,18.6,7.6,2.8,4.8,0,73.9,20.5,12.5,5.2,7.3,40.9,11.4,88.6,25.1,74.9,88,2.6,0,4.1,0,1.7,3.7,6.6,83.6,(X),(X),13.2,28.3,58.5,344,147,197,65,87,14,73,192,83,41,42,14,28,0,261,24,45,0,45,192,188,156,122,222,333,11,0,0,0,0,0,33,300,-,152,51,49,52,16.4,42.7,57.3,18.9,25.3,4.1,21.2,55.8,24.1,11.9,12.2,4.1,8.1,0,75.9,7,13.1,0,13.1,55.8,54.7,45.3,35.5,64.5,96.8,3.2,0,0,0,0,0,9.6,87.2,(X),(X),33.6,32.2,34.2,1753,827,926,753,334,152,182,666,465,348,117,44,73,0,1288,405,217,108,109,666,51,1702,404,1349,1513,43,0,85,0,35,77,106,1454,78750,1087,112,302,673,83.6,47.2,52.8,43,19.1,8.7,10.4,38,26.5,19.9,6.7,2.5,4.2,0,73.5,23.1,12.4,6.2,6.2,38,2.9,97.1,23,77,86.3,2.5,0,4.8,0,2,4.4,6,82.9,(X),(X),10.3,27.8,61.9
1400000US42101034802,Census Tract 348.02; Philadelphia County; Pennsylvania,2393,1185,1208,1013,523,50,473,857,864,620,244,27,217,0,1529,393,279,23,256,857,241,2152,543,1850,1336,799,28,0,0,110,120,226,1271,70417,1536,132,494,910,(X),49.5,50.5,42.3,21.9,2.1,19.8,35.8,36.1,25.9,10.2,1.1,9.1,0,63.9,16.4,11.7,1,10.7,35.8,10.1,89.9,22.7,77.3,55.8,33.4,1.2,0,0,4.6,5,9.4,53.1,(X),(X),8.6,32.2,59.2,440,186,254,27,124,0,124,289,151,27,124,0,124,0,289,0,0,0,0,289,105,335,186,254,81,359,0,0,0,0,0,0,81,32783,151,0,91,60,18.4,42.3,57.7,6.1,28.2,0,28.2,65.7,34.3,6.1,28.2,0,28.2,0,65.7,0,0,0,0,65.7,23.9,76.1,42.3,57.7,18.4,81.6,0,0,0,0,0,0,18.4,(X),(X),0,60.3,39.7,1953,999,954,986,399,50,349,568,713,593,120,27,93,0,1240,393,279,23,256,568,136,1817,357,1596,1255,440,28,0,0,110,120,226,1190,80657,1385,132,403,850,81.6,51.2,48.8,50.5,20.4,2.6,17.9,29.1,36.5,30.4,6.1,1.4,4.8,0,63.5,20.1,14.3,1.2,13.1,29.1,7,93,18.3,81.7,64.3,22.5,1.4,0,0,5.6,6.1,11.6,60.9,(X),(X),9.5,29.1,61.4
1400000US42101034803,Census Tract 348.03; Philadelphia County; Pennsylvania,1651,838,813,728,331,85,246,592,439,274,146,17,129,19,1212,454,185,68,117,573,149,1502,489,1162,1432,76,0,44,0,25,74,55,1419,84336,1059,181,407,471,(X),50.8,49.2,44.1,20,5.1,14.9,35.9,26.6,16.6,8.8,1,7.8,1.2,73.4,27.5,11.2,4.1,7.1,34.7,9,91,29.6,70.4,86.7,4.6,0,2.7,0,1.5,4.5,3.3,85.9,(X),(X),17.1,38.4,44.5,303,174,129,94,145,32,113,64,155,67,88,0,88,0,148,27,57,32,25,64,126,177,210,93,293,0,0,10,0,0,0,0,293,-,239,32,98,109,18.4,57.4,42.6,31,47.9,10.6,37.3,21.1,51.2,22.1,29,0,29,0,48.8,8.9,18.8,10.6,8.3,21.1,41.6,58.4,69.3,30.7,96.7,0,0,3.3,0,0,0,0,96.7,(X),(X),13.4,41,45.6,1348,664,684,634,186,53,133,528,284,207,58,17,41,19,1064,427,128,36,92,509,23,1325,279,1069,1139,76,0,34,0,25,74,55,1126,93750,820,149,309,362,81.6,49.3,50.7,47,13.8,3.9,9.9,39.2,21.1,15.4,4.3,1.3,3,1.4,78.9,31.7,9.5,2.7,6.8,37.8,1.7,98.3,20.7,79.3,84.5,5.6,0,2.5,0,1.9,5.5,4.1,83.5,(X),(X),18.2,37.7,44.1
1400000US42101034900,Census Tract 349; Philadelphia County; Pennsylvania,2235,853,1382,884,420,27,393,931,570,362,208,27,181,0,1665,522,212,0,212,931,430,1805,763,1472,1362,538,0,93,0,135,107,383,1163,59563,1304,258,456,590,(X),38.2,61.8,39.6,18.8,1.2,17.6,41.7,25.5,16.2,9.3,1.2,8.1,0,74.5,23.4,9.5,0,9.5,41.7,19.2,80.8,34.1,65.9,60.9,24.1,0,4.2,0,6,4.8,17.1,52,(X),(X),19.8,35,45.2,503,224,279,136,167,0,167,200,160,90,70,0,70,0,343,46,97,0,97,200,234,269,227,276,262,241,0,0,0,0,0,46,216,22663,303,101,159,43,22.5,44.5,55.5,27,33.2,0,33.2,39.8,31.8,17.9,13.9,0,13.9,0,68.2,9.1,19.3,0,19.3,39.8,46.5,53.5,45.1,54.9,52.1,47.9,0,0,0,0,0,9.1,42.9,(X),(X),33.3,52.5,14.2,1732,629,1103,748,253,27,226,731,410,272,138,27,111,0,1322,476,115,0,115,731,196,1536,536,1196,1100,297,0,93,0,135,107,337,947,65771,1001,157,297,547,77.5,36.3,63.7,43.2,14.6,1.6,13,42.2,23.7,15.7,8,1.6,6.4,0,76.3,27.5,6.6,0,6.6,42.2,11.3,88.7,30.9,69.1,63.5,17.1,0,5.4,0,7.8,6.2,19.5,54.7,(X),(X),15.7,29.7,54.6
1400000US42101035100,Census Tract 351; Philadelphia County; Pennsylvania,2122,1250,872,681,321,79,242,1120,256,86,170,19,151,0,1866,595,151,60,91,1120,301,1821,690,1432,1724,191,0,66,0,25,116,98,1651,70000,1002,209,315,478,(X),58.9,41.1,32.1,15.1,3.7,11.4,52.8,12.1,4.1,8,0.9,7.1,0,87.9,28,7.1,2.8,4.3,52.8,14.2,85.8,32.5,67.5,81.2,9,0,3.1,0,1.2,5.5,4.6,77.8,(X),(X),20.9,31.4,47.7,216,95,121,24,121,0,121,71,145,24,121,0,121,0,71,0,0,0,0,71,184,32,184,32,43,32,0,0,0,25,116,25,43,14421,145,56,89,0,10.2,44,56,11.1,56,0,56,32.9,67.1,11.1,56,0,56,0,32.9,0,0,0,0,32.9,85.2,14.8,85.2,14.8,19.9,14.8,0,0,0,11.6,53.7,11.6,19.9,(X),(X),38.6,61.4,0,1906,1155,751,657,200,79,121,1049,111,62,49,19,30,0,1795,595,151,60,91,1049,117,1789,506,1400,1681,159,0,66,0,0,0,73,1608,85403,857,153,226,478,89.8,60.6,39.4,34.5,10.5,4.1,6.3,55,5.8,3.3,2.6,1,1.6,0,94.2,31.2,7.9,3.1,4.8,55,6.1,93.9,26.5,73.5,88.2,8.3,0,3.5,0,0,0,3.8,84.4,(X),(X),17.9,26.4,55.8
1400000US42101035200,Census Tract 352; Philadelphia County; Pennsylvania,2200,1227,973,813,254,50,204,1133,347,231,116,9,107,0,1853,582,138,41,97,1133,120,2080,415,1785,2030,39,0,122,0,0,9,201,1847,77500,1067,173,339,555,(X),55.8,44.2,37,11.5,2.3,9.3,51.5,15.8,10.5,5.3,0.4,4.9,0,84.2,26.5,6.3,1.9,4.4,51.5,5.5,94.5,18.9,81.1,92.3,1.8,0,5.5,0,0,0.4,9.1,84,(X),(X),16.2,31.8,52,165,90,75,10,112,0,112,43,54,0,54,0,54,0,111,10,58,0,58,43,44,121,104,61,139,9,0,8,0,0,9,8,131,38542,122,30,77,15,7.5,54.5,45.5,6.1,67.9,0,67.9,26.1,32.7,0,32.7,0,32.7,0,67.3,6.1,35.2,0,35.2,26.1,26.7,73.3,63,37,84.2,5.5,0,4.8,0,0,5.5,4.8,79.4,(X),(X),24.6,63.1,12.3,2035,1137,898,803,142,50,92,1090,293,231,62,9,53,0,1742,572,80,41,39,1090,76,1959,311,1724,1891,30,0,114,0,0,0,193,1716,83438,945,143,262,540,92.5,55.9,44.1,39.5,7,2.5,4.5,53.6,14.4,11.4,3,0.4,2.6,0,85.6,28.1,3.9,2,1.9,53.6,3.7,96.3,15.3,84.7,92.9,1.5,0,5.6,0,0,0,9.5,84.3,(X),(X),15.1,27.7,57.1
1400000US42101035301,Census Tract 353.01; Philadelphia County; Pennsylvania,2115,749,1366,1017,470,243,227,628,814,501,257,132,125,56,1301,516,213,111,102,572,123,1992,619,1496,1883,0,2,43,0,0,187,282,1725,87083,1487,195,419,873,(X),35.4,64.6,48.1,22.2,11.5,10.7,29.7,38.5,23.7,12.2,6.2,5.9,2.6,61.5,24.4,10.1,5.2,4.8,27,5.8,94.2,29.3,70.7,89,0,0.1,2,0,0,8.8,13.3,81.6,(X),(X),13.1,28.2,58.7,119,61,58,54,65,7,58,0,57,0,57,7,50,0,62,54,8,0,8,0,22,97,31,88,97,0,0,0,0,0,22,22,97,57656,119,66,53,0,5.6,51.3,48.7,45.4,54.6,5.9,48.7,0,47.9,0,47.9,5.9,42,0,52.1,45.4,6.7,0,6.7,0,18.5,81.5,26.1,73.9,81.5,0,0,0,0,0,18.5,18.5,81.5,(X),(X),55.5,44.5,0,1996,688,1308,963,405,236,169,628,757,501,200,125,75,56,1239,462,205,111,94,572,101,1895,588,1408,1786,0,2,43,0,0,165,260,1628,88486,1368,129,366,873,94.4,34.5,65.5,48.2,20.3,11.8,8.5,31.5,37.9,25.1,10,6.3,3.8,2.8,62.1,23.1,10.3,5.6,4.7,28.7,5.1,94.9,29.5,70.5,89.5,0,0.1,2.2,0,0,8.3,13,81.6,(X),(X),9.4,26.8,63.8
1400000US42101035302,Census Tract 353.02; Philadelphia County; Pennsylvania,1774,618,1156,720,300,56,244,754,494,342,152,50,102,0,1280,378,148,6,142,754,183,1591,460,1314,1259,263,0,135,0,70,47,104,1194,74000,1020,172,245,603,(X),34.8,65.2,40.6,16.9,3.2,13.8,42.5,27.8,19.3,8.6,2.8,5.7,0,72.2,21.3,8.3,0.3,8,42.5,10.3,89.7,25.9,74.1,71,14.8,0,7.6,0,3.9,2.6,5.9,67.3,(X),(X),16.9,24,59.1,234,69,165,40,53,6,47,141,52,27,25,0,25,0,182,13,28,6,22,141,35,199,87,147,139,78,0,0,0,17,0,0,139,30526,93,31,18,44,13.2,29.5,70.5,17.1,22.6,2.6,20.1,60.3,22.2,11.5,10.7,0,10.7,0,77.8,5.6,12,2.6,9.4,60.3,15,85,37.2,62.8,59.4,33.3,0,0,0,7.3,0,0,59.4,(X),(X),33.3,19.4,47.3,1540,549,991,680,247,50,197,613,442,315,127,50,77,0,1098,365,120,0,120,613,148,1392,373,1167,1120,185,0,135,0,53,47,104,1055,83500,927,141,227,559,86.8,35.6,64.4,44.2,16,3.2,12.8,39.8,28.7,20.5,8.2,3.2,5,0,71.3,23.7,7.8,0,7.8,39.8,9.6,90.4,24.2,75.8,72.7,12,0,8.8,0,3.4,3.1,6.8,68.5,(X),(X),15.2,24.5,60.3
1400000US42101035500,Census Tract 355; Philadelphia County; Pennsylvania,3028,1622,1406,1331,620,128,492,1077,951,593,311,0,311,47,2077,738,309,128,181,1030,581,2447,872,2156,2354,142,0,532,0,0,0,159,2195,65553,1951,407,671,873,(X),53.6,46.4,44,20.5,4.2,16.2,35.6,31.4,19.6,10.3,0,10.3,1.6,68.6,24.4,10.2,4.2,6,34,19.2,80.8,28.8,71.2,77.7,4.7,0,17.6,0,0,0,5.3,72.5,(X),(X),20.9,34.4,44.7,429,251,178,165,202,0,202,62,152,65,87,0,87,0,277,100,115,0,115,62,207,222,200,229,351,13,0,65,0,0,0,0,351,19149,367,122,101,144,14.2,58.5,41.5,38.5,47.1,0,47.1,14.5,35.4,15.2,20.3,0,20.3,0,64.6,23.3,26.8,0,26.8,14.5,48.3,51.7,46.6,53.4,81.8,3,0,15.2,0,0,0,0,81.8,(X),(X),33.2,27.5,39.2,2599,1371,1228,1166,418,128,290,1015,799,528,224,0,224,47,1800,638,194,128,66,968,374,2225,672,1927,2003,129,0,467,0,0,0,159,1844,85819,1584,285,570,729,85.8,52.8,47.2,44.9,16.1,4.9,11.2,39.1,30.7,20.3,8.6,0,8.6,1.8,69.3,24.5,7.5,4.9,2.5,37.2,14.4,85.6,25.9,74.1,77.1,5,0,18,0,0,0,6.1,71,(X),(X),18,36,46
